timestamp,ax,ay,az,gx,gy,gz,mx,my,mz
1752689885.3810568,-0.0531,0.0011,-1.0128,0.385,-0.1575,-2.8963,-0.1576,0.2377,0.5312
1752689885.4347482,-0.0544,0.0049,-1.0126,0.0438,-0.2013,-3.2462,-0.1614,0.2386,0.5313
1752689885.4831986,-0.0545,0.0037,-1.015,0.1312,0.0263,-3.1412,-0.1589,0.2381,0.5373
1752689885.5368278,-0.0537,0.0032,-1.0142,0.5075,0.0875,-3.1063,-0.1565,0.2352,0.5355
1752689885.5853186,-0.0566,0.0024,-1.0132,0.2275,-0.3063,-3.2375,-0.1578,0.2387,0.534
1752689885.6388497,-0.0558,0.0037,-1.0106,0.14,-0.1663,-3.0625,-0.1571,0.2404,0.531
1752689885.6871917,-0.0542,0.0013,-1.0096,0.0,-0.2362,-3.1937,-0.1586,0.2421,0.5296
1752689885.7419612,-0.0566,0.0039,-1.012,0.175,-0.2013,-2.975,-0.161,0.2363,0.5319
1752689885.7900915,-0.0558,0.0049,-1.0122,0.3938,-0.0788,-3.08,-0.1534,0.238,0.5306
1752689885.843935,-0.0529,0.0031,-1.013,0.4725,-0.21,-3.15,-0.1553,0.2351,0.5331
1752689885.892303,-0.0545,0.0038,-1.0131,0.525,0.0,-2.8087,-0.161,0.2408,0.5286
1752689885.946017,-0.0523,0.0025,-1.0124,0.2013,-0.1488,-3.185,-0.1586,0.2379,0.5331
1752689885.9943106,-0.054,0.0032,-1.0121,0.07,-0.1925,-3.4038,-0.1564,0.2387,0.5298
1752689886.0490053,-0.0528,0.0035,-1.014,0.2013,-0.1225,-3.0275,-0.1596,0.2405,0.539
1752689886.0977886,-0.0547,0.0047,-1.0116,0.3063,-0.0438,-2.9838,-0.1565,0.2407,0.5347
1752689886.1511266,-0.0552,0.0031,-1.0133,0.175,-0.1575,-3.08,-0.1557,0.2388,0.5335
1752689886.1992986,-0.0536,0.0044,-1.0112,0.3588,-0.1138,-3.1063,-0.1548,0.2366,0.5344
1752689886.2531164,-0.054,0.0027,-1.0121,0.245,-0.3063,-3.045,-0.1548,0.2405,0.5279
1752689886.301962,-0.0527,0.0035,-0.9997,0.0613,-0.0788,-3.2638,-0.1536,0.2373,0.5334
1752689886.355172,-0.0533,0.002,-1.0103,0.3763,-0.0088,-3.1325,-0.1522,0.2398,0.5226
1752689886.4037626,-0.0539,0.004,-1.0124,0.3938,0.0,-3.0975,-0.1539,0.2377,0.5288
1752689886.4582515,-0.0534,0.0039,-1.011,0.1575,-0.0088,-3.0188,-0.1539,0.2373,0.5324
1752689886.5063639,-0.054,0.0035,-1.0125,0.21,-0.0263,-3.0013,-0.1585,0.2381,0.5279
1752689886.5602355,-0.0538,0.0029,-1.0127,0.0088,0.0,-2.835,-0.155,0.2344,0.5239
1752689886.6089237,-0.0563,0.0043,-1.0124,0.2538,-0.14,-3.0188,-0.1546,0.2379,0.5317
1752689886.6623538,-0.0535,0.0054,-1.0121,-0.0263,-0.0613,-3.115,-0.1529,0.2402,0.5327
1752689886.7109737,-0.0537,0.0057,-1.0135,0.1488,-0.1488,-3.3338,-0.1513,0.2426,0.5288
1752689886.7643175,-0.0577,0.0024,-1.0146,0.2275,0.0525,-3.2113,-0.1554,0.2384,0.5351
1752689886.8130696,-0.0556,0.0021,-1.0124,0.105,-0.0875,-3.255,-0.1568,0.2369,0.5313
1752689886.8673828,-0.0524,0.0022,-1.0139,0.3763,-0.0088,-3.0888,-0.1557,0.24,0.5348
1752689886.9157712,-0.0531,0.0043,-1.0139,0.4025,0.0088,-3.1325,-0.1546,0.2402,0.524
1752689886.9694722,-0.0508,0.0057,-1.0113,0.2888,-0.0263,-3.15,-0.1557,0.2409,0.5313
1752689887.0181189,-0.0524,0.0009,-1.013,0.3325,0.1925,-3.2638,-0.1582,0.2397,0.5256
1752689887.0714886,-0.0531,0.0027,-1.0128,0.14,-0.07,-3.045,-0.1555,0.2419,0.5333
1752689887.1202106,-0.054,0.002,-1.0139,0.21,-0.1312,-3.1937,-0.1585,0.2418,0.5335
1752689887.173538,-0.0523,0.0009,-1.0117,0.0875,-0.0175,-3.1675,-0.1557,0.2402,0.5334
1752689887.2221987,-0.0551,0.004,-1.0119,0.315,0.0,-2.8175,-0.161,0.2401,0.5292
1752689887.2765913,-0.0545,0.0026,-1.0108,0.2888,-0.1488,-3.01,-0.1565,0.2416,0.5334
1752689887.3251824,-0.0525,0.0023,-1.0132,0.28,-0.21,-3.0013,-0.1596,0.2429,0.5366
1752689887.3786926,-0.0558,0.0029,-1.0124,0.1837,-0.0525,-3.0888,-0.1565,0.2418,0.5345
1752689887.4271643,-0.0548,0.0021,-1.0133,0.3063,-0.0438,-3.1412,-0.1561,0.2402,0.5379
1752689887.4806776,-0.0516,0.0034,-1.0121,-0.0175,-0.0788,-3.1325,-0.1569,0.2398,0.5312
1752689887.529006,-0.0535,0.0038,-1.0116,0.2538,0.07,-2.8788,-0.1569,0.2439,0.5375
1752689887.5828094,-0.0537,0.0027,-1.0172,0.35,0.0263,-3.115,-0.155,0.2376,0.538
1752689887.631016,-0.0535,0.0027,-1.0136,0.3413,-0.0438,-3.0888,-0.1543,0.2402,0.5303
1752689887.6858203,-0.054,0.0033,-1.0137,0.21,-0.1312,-3.1588,-0.1561,0.2426,0.5369
1752689887.7342613,-0.0539,0.0042,-1.0113,0.2275,-0.175,-2.9925,-0.1585,0.2381,0.5338
1752689887.7879508,-0.0524,0.0028,-1.0131,0.2275,-0.0525,-3.0713,-0.1602,0.2381,0.5387
1752689887.8361986,-0.0537,0.003,-1.0126,0.0788,0.0438,-3.1763,-0.1569,0.2393,0.539
1752689887.8900032,-0.0554,0.005,-1.0163,0.385,-0.0613,-3.0275,-0.1588,0.2391,0.537
1752689887.938509,-0.0547,0.0063,-0.9995,0.2187,-0.1138,-2.7388,-0.1578,0.2432,0.5334
1752689888.0022526,-0.0553,0.0037,-1.0144,0.2888,-0.0263,-2.9838,-0.161,0.2395,0.5417
1752689888.04398,-0.0564,0.0031,-1.0136,0.1663,-0.07,-2.94,-0.1576,0.2435,0.5391
1752689888.0926816,-0.0515,0.0018,-1.0124,0.0175,0.1138,-2.8525,-0.1592,0.2395,0.539
1752689888.1460745,-0.0542,0.0046,-1.011,0.3763,0.0438,-3.0625,-0.1611,0.2355,0.5407
1752689888.194502,-0.054,0.0034,-1.0112,0.3763,-0.0175,-3.0363,-0.1544,0.2418,0.5359
1752689888.2481377,-0.0537,0.0051,-1.0125,0.1138,0.0788,-2.9663,-0.1628,0.2456,0.5379
1752689888.2966692,-0.054,0.0041,-1.0139,0.2275,-0.0175,-3.01,-0.1602,0.2428,0.5373
1752689888.3502681,-0.0553,0.0048,-1.0149,0.4462,-0.0525,-2.9663,-0.1553,0.2433,0.5411
1752689888.3986497,-0.0511,0.002,-1.0141,0.0875,-0.1312,-3.115,-0.1562,0.2373,0.5447
1752689888.45326,-0.0545,0.0044,-1.0135,0.2538,0.0,-2.87,-0.1578,0.2411,0.5382
1752689888.501664,-0.0533,0.0032,-1.0122,0.4025,-0.1138,-3.1063,-0.1546,0.2415,0.5362
1752689888.555294,-0.0561,0.0029,-1.0157,0.5688,0.1225,-3.2025,-0.1554,0.2383,0.5386
1752689888.6039286,-0.0534,0.0043,-1.0127,-0.0175,-0.07,-3.045,-0.1625,0.2395,0.5397
1752689888.6573455,-0.054,0.0033,-1.0141,0.2275,-0.2625,-3.0363,-0.1546,0.2394,0.5375
1752689888.7060285,-0.0512,0.0021,-1.0118,0.21,-0.1225,-3.1675,-0.1575,0.2372,0.537
1752689888.7593987,-0.0541,0.0011,-1.0106,0.2362,-2.2313,-3.08,-0.1599,0.2393,0.54
1752689888.8076916,-0.0564,0.0019,-1.0136,0.3938,0.07,-3.4038,-0.1547,0.2393,0.5321
1752689888.8624966,-0.0545,0.0041,-1.0122,0.3325,-0.1663,-2.9838,-0.1581,0.2408,0.537
1752689888.910997,-0.0537,0.0033,-1.0117,0.28,0.0088,-3.1325,-0.1515,0.2344,0.5299
1752689888.964522,-0.0522,0.0032,-1.0137,0.035,-0.14,-3.2025,-0.1567,0.2388,0.538
1752689889.0131907,-0.0534,0.0031,-1.0146,0.385,-0.1575,-3.0188,-0.155,0.237,0.5303
1752689889.066614,-0.0544,0.0045,-1.0152,0.245,0.1138,-3.2375,-0.154,0.2381,0.526
1752689889.1148212,-0.0535,0.0036,-1.0136,0.0875,-0.07,-3.2987,-0.1582,0.2388,0.5289
1752689889.1686234,-0.0547,0.0034,-1.0116,0.4638,-0.0613,-3.0538,-0.1578,0.2369,0.5291
1752689889.2170935,-0.0548,0.0029,-1.0111,0.245,-0.0788,-3.0538,-0.156,0.2379,0.5313
1752689889.2716687,-0.0525,0.0013,-1.0111,0.14,0.1312,-2.8,-0.1589,0.2356,0.5264
1752689889.3203576,-0.0544,0.0045,-1.0141,0.28,0.1225,-3.0363,-0.1534,0.2393,0.5326
1752689889.3736668,-0.0525,0.0018,-1.0124,0.3325,0.0525,-3.0888,-0.1579,0.2428,0.5278
1752689889.4221513,-0.0534,0.0011,-1.0121,0.0175,-0.07,-3.2462,-0.1555,0.2443,0.5348
1752689889.4757888,-0.0567,0.0042,-1.011,0.28,0.0088,-2.9838,-0.159,0.2407,0.5257
1752689889.5242753,-0.0561,0.0034,-1.0125,0.2362,-0.0263,-2.9925,-0.1562,0.2362,0.5412
1752689889.5779278,-0.0544,0.0048,-1.0126,0.2275,-0.0263,-3.15,-0.1541,0.2387,0.5368
1752689889.6259725,-0.055,0.0033,-1.0104,0.28,0.0088,-2.8087,-0.1574,0.2421,0.5288
1752689889.68093,-0.0539,0.0024,-1.0138,0.2275,0.0525,-2.9138,-0.1527,0.2387,0.5359
1752689889.7291443,-0.052,0.002,-1.0111,0.2187,-0.0525,-2.9488,-0.1536,0.2383,0.5347
1752689889.783017,-0.054,0.004,-1.0125,0.1225,-0.1488,-2.9313,-0.1599,0.2398,0.5344
1752689889.8313296,-0.0536,0.0032,-1.0153,0.2713,-0.0613,-3.045,-0.1575,0.2381,0.5348
1752689889.885027,-0.0523,0.004,-1.012,0.1312,-0.1312,-3.1588,-0.1571,0.2439,0.5327
1752689889.933319,-0.0544,0.0023,-1.0097,0.385,0.0525,-3.1325,-0.156,0.2416,0.5352
1752689889.9871228,-0.0536,0.0017,-1.0121,0.1837,0.0,-3.3163,-0.154,0.2373,0.5307
1752689890.0353994,-0.0546,0.005,-1.0003,0.245,0.0613,-3.0188,-0.1515,0.2372,0.5306
1752689890.0901496,-0.0542,0.0016,-1.0116,0.2013,0.1138,-3.1763,-0.1527,0.2428,0.5368
1752689890.1382887,-0.0534,0.0041,-1.0124,0.2275,-0.1225,-2.975,-0.1525,0.243,0.5335
1752689890.1922,-0.0548,0.0033,-1.011,0.2975,0.0088,-2.9313,-0.1543,0.2412,0.5366
1752689890.240409,-0.0531,0.0029,-1.0105,0.3237,-0.1225,-3.22,-0.1529,0.2381,0.5317
1752689890.2942364,-0.0528,0.0039,-1.0116,0.5338,0.0963,-3.2113,-0.1555,0.2415,0.5341
1752689890.3429592,-0.0539,0.0021,-1.0128,0.4812,0.0088,-2.9663,-0.1537,0.24,0.5382
1752689890.396315,-0.0549,0.0034,-1.0119,0.175,-0.0438,-2.9313,-0.1544,0.2381,0.5368
1752689890.4450169,-0.0509,0.0072,-1.0129,0.0175,-0.3413,-3.1937,-0.1575,0.2422,0.5333
1752689890.4993563,-0.0525,0.0028,-1.0142,0.2187,-0.1138,-3.1763,-0.1604,0.243,0.5312
1752689890.5480542,-0.055,0.005,-1.0141,0.4638,-0.0963,-3.0188,-0.1574,0.2395,0.5377
1752689890.6013954,-0.0561,0.0058,-1.0128,0.2013,-0.1663,-3.0188,-0.1557,0.2395,0.5431
1752689890.6501348,-0.0545,0.0034,-1.0139,0.3588,-0.2713,-3.1063,-0.155,0.2394,0.5408
1752689890.7035224,-0.0526,0.0059,-1.0134,0.42,-0.0875,-2.9313,-0.1534,0.2416,0.5401
1752689890.7518919,-0.0541,0.004,-1.0135,0.28,-0.2187,-3.0888,-0.1541,0.2421,0.5431
1752689890.8054996,-0.0547,0.0052,-1.0139,0.3588,-0.175,-2.9838,-0.1586,0.2449,0.546
1752689890.8538427,-0.0539,0.0045,-1.0124,0.4025,-0.1138,-3.045,-0.1557,0.2395,0.541
1752689890.9085395,-0.0537,0.0034,-1.0106,0.4375,-0.1225,-3.0188,-0.1547,0.2433,0.5386
1752689890.9572308,-0.0554,0.0023,-1.0127,0.35,-0.0088,-3.0888,-0.1553,0.2373,0.5436
1752689891.0106719,-0.0533,0.0039,-1.0129,0.2888,0.0875,-3.045,-0.1551,0.2425,0.5415
1752689891.0593455,-0.053,0.005,-1.0123,0.2888,-0.2275,-3.1238,-0.1575,0.2386,0.5306
1752689891.1126604,-0.0519,0.0037,-1.0134,0.2187,-0.1575,-3.0888,-0.1574,0.237,0.5354
1752689891.1613667,-0.0533,0.0023,-1.0131,0.2625,-0.1225,-3.2288,-0.1575,0.2381,0.5328
1752689891.2147813,-0.0545,0.0038,-1.0165,0.3237,0.0963,-2.975,-0.1522,0.2372,0.5366
1752689891.263414,-0.0553,0.0033,-1.012,0.0525,-0.1138,-3.0538,-0.1572,0.243,0.5305
1752689891.3178046,-0.0548,0.0026,-1.0123,0.2713,-0.1488,-3.0975,-0.1534,0.2402,0.5373
1752689891.3663473,-0.0523,0.0035,-1.0127,0.1138,0.0263,-2.94,-0.1568,0.237,0.5299
1752689891.4198594,-0.0551,0.0045,-1.0121,0.1225,0.0963,-3.185,-0.156,0.2387,0.5384
1752689891.4684787,-0.0544,0.0015,-1.0135,0.3588,-0.14,-2.9313,-0.1553,0.2423,0.5355
1752689891.521985,-0.0545,0.0046,-1.0113,0.21,-0.1663,-3.325,-0.1555,0.2405,0.5306
1752689891.5703907,-0.0539,0.0014,-1.0138,0.175,-0.0963,-2.7125,-0.1575,0.2397,0.5351
1752689891.624969,-0.0541,0.0041,-1.0131,0.1488,-0.0875,-3.0625,-0.1522,0.2395,0.539
1752689891.6733778,-0.0529,0.0027,-1.011,0.3588,-0.0788,-3.045,-0.1572,0.2432,0.5312
1752689891.7270558,-0.0539,0.0034,-1.0137,0.35,0.0175,-3.115,-0.1547,0.2421,0.537
1752689891.7754054,-0.0529,0.0037,-1.0141,0.2275,-0.28,-3.045,-0.1572,0.2432,0.5393
1752689891.8290884,-0.0536,0.0035,-1.0146,0.0963,-0.1575,-3.2113,-0.1578,0.2391,0.5306
1752689891.8775046,-0.0526,0.0034,-1.0121,0.2013,-0.07,-2.9575,-0.1541,0.2457,0.5341
1752689891.9311352,-0.0553,0.0034,-1.0117,0.14,-0.07,-2.87,-0.1551,0.2415,0.5372
1752689891.9793959,-0.0526,0.0029,-1.0147,0.1663,0.0088,-3.0713,-0.1568,0.2444,0.5345
1752689892.0341978,-0.054,0.0027,-1.0111,0.0175,-0.0788,-3.1238,-0.1576,0.2437,0.5404
1752689892.082412,-0.0537,0.0021,-1.0142,0.105,-0.1575,-3.1763,-0.1557,0.2432,0.5355
1752689892.1362677,-0.0541,0.002,-1.0141,0.2187,-0.0175,-3.15,-0.1578,0.2446,0.5345
1752689892.1848388,-0.052,0.0018,-1.0126,0.3938,0.0088,-3.1325,-0.1595,0.2444,0.5463
1752689892.238333,-0.0526,0.0023,-1.0135,0.28,-0.0175,-2.8,-0.1572,0.2444,0.541
1752689892.286522,-0.0545,0.002,-1.0119,0.245,-0.2013,-3.1412,-0.1564,0.2414,0.5377
1752689892.3403194,-0.0546,0.0036,-1.0146,0.2275,-0.1837,-3.2813,-0.1583,0.2398,0.5365
1752689892.3891227,-0.054,0.003,-1.0153,0.3325,-0.2013,-3.0363,-0.1578,0.2422,0.5366
1752689892.4433672,-0.052,0.0028,-1.0137,0.1138,-0.0613,-3.2113,-0.1558,0.2422,0.5394
1752689892.492055,-0.0548,0.0029,-1.0142,0.3588,-0.1312,-3.08,-0.1568,0.2377,0.5356
1752689892.545449,-0.0516,0.004,-1.0115,0.245,-0.2538,-3.2113,-0.1565,0.2404,0.5341
1752689892.59421,-0.0537,0.0027,-1.0142,0.21,-0.1488,-3.1063,-0.1593,0.2386,0.5321
1752689892.6474998,-0.0527,0.0043,-1.0137,0.0963,-0.0788,-3.1763,-0.1588,0.2384,0.5375
1752689892.695849,-0.0554,0.0038,-1.0134,0.245,-0.0875,-3.0975,-0.1635,0.2323,0.5387
1752689892.749563,-0.0542,0.0032,-1.0113,0.175,-0.07,-3.0188,-0.1569,0.2384,0.534
1752689892.7977316,-0.0556,0.004,-1.013,0.2625,-0.0788,-3.185,-0.1582,0.2426,0.5389
1752689892.8526165,-0.0542,0.004,-1.0122,0.3413,-0.2275,-3.1588,-0.1589,0.2426,0.5313
1752689892.9013414,-0.054,0.0049,-1.0106,0.21,-0.1488,-3.2638,-0.1607,0.2394,0.5328
1752689892.9547055,-0.0507,0.0029,-1.0131,0.2538,-0.1312,-3.185,-0.1567,0.2409,0.531
1752689893.002987,-0.0529,0.0038,-1.0104,0.28,-0.0525,-2.9225,-0.1604,0.2404,0.5347
1752689893.0567205,-0.0541,0.0045,-1.0145,0.35,-0.2187,-3.1763,-0.1555,0.2418,0.5338
1752689893.1050303,-0.0553,0.0023,-1.0117,-0.0088,-0.175,-3.1412,-0.16,0.2418,0.5316
1752689893.1587992,-0.0553,0.0041,-1.0125,0.4025,-0.14,-2.9138,-0.1585,0.238,0.5274
1752689893.2071881,-0.0531,0.0041,-1.0126,0.2625,-0.1488,-2.8963,-0.1603,0.2407,0.5271
1752689893.2618144,-0.0531,0.0039,-1.0128,0.2362,-0.175,-3.1325,-0.1588,0.2409,0.5405
1752689893.310014,-0.0555,0.0032,-0.9997,0.1663,0.0088,-2.8438,-0.1607,0.2397,0.5299
1752689893.3639312,-0.0543,0.002,-1.0134,0.2538,-0.2187,-3.1763,-0.1597,0.2408,0.5216
1752689893.4124157,-0.0558,0.0029,-1.0111,0.0613,-0.14,-3.2025,-0.1592,0.2387,0.537
1752689893.4659998,-0.0545,0.0035,-1.0157,0.4462,-0.0963,-3.1063,-0.1561,0.237,0.5319
1752689893.514392,-0.0536,0.0024,-1.0127,0.0788,-0.0263,-3.1588,-0.1589,0.2387,0.5351
1752689893.5680735,-0.0545,0.004,-1.0122,0.3325,-0.1312,-3.0275,-0.1565,0.2416,0.5349
1752689893.6163108,-0.0531,0.0045,-1.0135,0.2713,-0.0263,-3.2113,-0.1548,0.2402,0.5326
1752689893.6711009,-0.0519,0.0051,-1.0131,0.3063,-0.1312,-3.2638,-0.1579,0.239,0.5362
1752689893.7193213,-0.0539,0.0037,-1.0121,0.0613,-0.1488,-3.0013,-0.1572,0.244,0.5348
1752689893.7731216,-0.0533,0.0005,-1.0128,0.3588,-0.0525,-2.8875,-0.1567,0.2383,0.5302
1752689893.8215232,-0.0541,0.0046,-1.0129,0.2888,-0.105,-3.0713,-0.1567,0.2386,0.5365
1752689893.8752015,-0.0544,0.0022,-1.0138,0.245,-0.14,-2.9313,-0.1574,0.239,0.5303
1752689893.92375,-0.0528,0.0023,-1.0125,0.2625,0.0088,-3.045,-0.1572,0.2442,0.5375
1752689893.9772532,-0.0546,0.0014,-1.013,0.2362,-0.0438,-3.0538,-0.1611,0.2412,0.5324
1752689894.0260792,-0.0528,0.0041,-1.0119,0.175,-0.2713,-3.1238,-0.1569,0.2422,0.5342
1752689894.080288,-0.0529,0.0034,-1.0123,0.0263,-0.2888,-3.1412,-0.1582,0.2415,0.532
1752689894.1444077,-0.0539,0.0029,-1.0134,0.0875,-0.245,-3.0538,-0.1574,0.2366,0.5377
1752689894.1824179,-0.0557,0.0041,-1.0118,0.3325,-0.0263,-3.1325,-0.1589,0.2386,0.5345
1752689894.2310932,-0.0529,0.0018,-1.013,0.2538,-0.1312,-3.1238,-0.1634,0.2387,0.5289
1752689894.2843585,-0.0532,0.0031,-1.0151,0.105,-0.0788,-3.1763,-0.1585,0.2416,0.5323
1752689894.3326395,-0.0505,0.0037,-1.0136,0.07,-0.1488,-2.9313,-0.1618,0.2416,0.5342
1752689894.387464,-0.0547,0.0012,-1.0119,0.2187,-0.0263,-3.1063,-0.1572,0.2407,0.5312
1752689894.4358187,-0.0543,0.0042,-1.0119,0.0438,-0.1925,-3.1763,-0.1571,0.2422,0.5309
1752689894.489537,-0.055,0.0026,-1.0119,0.3237,-0.1225,-2.9838,-0.1547,0.2439,0.532
1752689894.537831,-0.0554,0.0025,-1.0134,0.4812,0.0438,-3.2462,-0.1581,0.2425,0.5377
